"date","author","body","titles","urls"
"15 horas","Melissa Correa Velázquez, EL VOCERO","La jueza Ingrid Alvarado, del Tribunal de Primera Instancia de Caguas, encontró causa para juicio contra el administrador de la Hacienda El Madrigal, en Cidra, Edgardo Vélez Ríos, por presuntamente haber permitido que cientos de personas se aglomeraran sin el uso de mascarilla, sin guardar distanciamiento social y en violación al toque de queda durante un cumpleaños celebrado el pasado mes de enero.Aunque Vélez Ríos no se encontraba presente al momento de la actividad, la magistrada le fijó responsabilidad vicaria.Durante la intervención en Cidra, por parte del Departamento de Salud (DS) junto al Negociado de la Policía, algunos de los visitantes hicieron disparos al aire.Vélez Ríos se expone a una pena de hasta seis meses de cárcel y a una multa de hasta $5 mil. Las denuncias fueron autorizadas por el fiscal Juan Goyco Rodríguez.Vélez Ríos también tiene que enfrentar una vista administrativa ante el DS. El juicio criminal fue señalado para el 23 de marzo.No causa para organizador del eventoLa magistrada Alvarado no encontró causa contra el organizador del cumpleaños, Julián Quintana.Su abogada Ana González expresó a Telenoticias que Quintana no violó “ninguna orden porque se fue a las 11:00 p.m. y se llevó su gente del cumpleaños a las 11:00 p.m”.","Causa para juicio por violación a la orden ejecutiva en Cidra","/ley-y-orden/causa-para-juicio-por-violaci-n-a-la-orden-ejecutiva-en-cidra/article_155a5abc-7251-11eb-bd2c-a383986050a3.html"
"Feb 18, 2021","Melissa Correa Velázquez, EL VOCERO","Un gran jurado federal emitió una acusación contra una pareja por tráfico de armas de fuego desde la Florida, informó el fiscal Stephen Muldrow.Edsel Samuel Torres Cancel y Yomisheika Marie Morales Rivera, presuntamente eran miembros de una organización que transfirió dinero a Orlando, Florida y recibió ilegalmente las armas de fuego en la Isla.Posteriormente, las armas fueron vendidas sin licencia.Durante el mes en curso, los agentes interceptaron un paquete enviado desde Florida a la residencia de los acusados, que contenía seis pistolas Glock y 17 cargadores de pistolas.El dúo se expone a penas de hasta cinco años de prisión.El caso está a cargo de la fiscal Jeanette Collazo de la sección de Crímenes Violentos y Seguridad Nacional. La investigación fue realizada por los Inspectores Postales.","Acusan a pareja por tráfico de armas","/ley-y-orden/acusan-a-pareja-por-tr-fico-de-armas/article_591301b0-7223-11eb-ba6d-6b8248c681c5.html"
"Feb 18, 2021","Miguel Rivera Puig, EL VOCERO","Un hombre que conducía un vehículo japonés por la avenida Piñero, resultó herido de bala cuando individuos desde otro automóvil le dispararon cerca de la rampa de salida hacia la avenida Muñoz Rivera en Río Piedras.La balacera ocurrió cerca de las 2:00 de la tarde y el hombre herido continuó conduciendo hasta un hospital cercano, donde era atendido.Según la Policía, recibió varios impactos de bala en las manos, y se encontraba fuera de peligro.Agentes del Cuerpo de Investigaciones Criminales (CIC) de San Juan se disponían a iniciar la investigación.","Herido de bala tras tiroteo en avenida Piñero","/ley-y-orden/herido-de-bala-tras-tiroteo-en-avenida-pi-ero/article_cb904f98-7216-11eb-8c7a-13e7d33ef5f9.html"
"18/02/2021","Redacción elvocero.com","Agentes adscritos al Precinto de Calle Loíza investigaron preliminarmente el hurto de dos vehículos de motor, los cuales fueron alquilados por turistas, en hechos reportados en el Condado.El hurto más reciente lo reportó una residente en Connecticut, quien dejó un Kia Forte color gris de 2021 en el estacionamiento que ubica al lado de un restaurante en la avenida Ashford y al regresar por este en la madrugada de hoy, no lo encontró.El otro caso fue informado ayer, por una residente en Pennsylvania, quien alegó que estacionó un Hyundai Accent color vino de 2019, en la calle Caribe intersección con la calle Luchetti, en el Condado, el cual hurtaron.Ambos casos fueron referidos a personal de la División de Vehículos Hurtados de San Juan para que continúen con la investigación.","Hurtan dos vehículos rentados a turistas en el Condado","/ley-y-orden/hurtan-dos-veh-culos-rentados-a-turistas-en-el-condado/article_7d60fd28-71f2-11eb-912f-a3f89156c0d5.html"
"18/02/2021","InterNewsService","Una investigación policial posibilitó el arresto a las 5:50 p.m. de ayer, de dos jóvenes acusados de trasiego de drogas en una residencia del barrio La Pica, en Jayuya.El teniente José J. Jiménez, director de la División de Drogas, informó que en una intervención realizada en la carretera PR-40 fueron arrestados por posesión de sustancias controladas Rabindranath Medina Tirado, de 25 años, y Héctor A. Pabón Salgado, de 18, ambos residentes en el referido municipio.Al momento de la detención se les incautaron tres bolsas ""ziploc"" de 6×6 con picadura de marihuana, dos bolsas con marihuana, cinco bolsas con cocaína, 26 bolsas de crack, un copo de marihuana, seis decks de heroína, cuatro dólares en efectivo y un Mercedes Benz de 2006.El caso se consultó con la fiscal Carmen Santiago, quien instruyó dejarlos en la celda del precinto de Utuado en espera por la correspondiente radicación de cargos en la mañana de hoy.","Arrestan por trasiego de sustancias controladas a dos jóvenes en Jayuya","/ley-y-orden/arrestan-por-trasiego-de-sustancias-controladas-a-dos-j-venes-en-jayuya/article_c74602ba-71ef-11eb-b1df-67e245007ba7.html"
"Feb 18, 2021","Redacción elvocero.com","Un niño de 3 años sufrió múltiples heridas luego de que anoche fuese atacado por un can de la raza Pitbull, en hechos que se reportaron en el kilómetro 1.9 de la carretera PR-324, en el barrio Papayo, en Lajas.Según la Policía, el menor fue llevado a un hospital en San Germán, donde se le diagnosticó fractura en la clavícula derecha, cuatro costillas rotas, pulmón perforado, fractura craneal y requirió puntos de sutura en distintas partes del cuerpo.El perjudicado sería trasladado al Centro Médico de Río Piedras.El caso fue referido a la División de Delitos Sexuales del Cuerpo de Investigaciones Criminales (CIC) de Mayagüez y el agente Nieves, de Servicios Técnicos, trabajó la escena.","Perro ataca a niño de 3 años en Lajas","/ley-y-orden/perro-ataca-a-ni-o-de-3-a-os-en-lajas/article_5026357a-71e9-11eb-8b69-17077aa3c9ab.html"
"Feb 18, 2021","Miguel Rivera Puig, EL VOCERO","Uno de los presuntos cabecillas en la operación de puntos de drogas en el residencial Vista Hermosa, en Río Piedras, fue arrestado en la mañana de hoy en la supuesta posesión de rifles de asalto y una pistola, en medio de una serie de allanamientos que se desarrollan en distintos municipios.Los agentes del Negociado de Drogas en unión a personal del plan integral del Área de San Juan y la Policía Municipal de San Juan diligenciaron varias órdenes de allanamiento.En el edificio 15 en el residencial Vista Hermosa, fue arrestado Christian Casanova Yales, apodado Gaviluchi, de 31 años, y Betsaida Rodríguez Pagán, de 35 años, a los que supuestamente se les ocupó una pistola marca Glock calibre. 40, dos rifles de los calibres 556 y 223, un octavo en piedra de aparente cocaína $19,532 en efectivo y prendas valoradas en aproximadamente $25 mil.En las inmediaciones del edificio 15 fue arrestado Gustavo A. Sánchez Vázquez, de 30 años, por la supuesta posesión ilegal de un arma de fuego.En el residencial Villa España fueron arrestados Jorge Armando Jiménez Rivera, 25 años, y Cateuxca de Jesús López, de 28, en la supuesta posesión de una pistola marca Glock, con cuatro cargadores y varios envases con picadura de marihuana.En una casa deshabitada en la calle Tite Curet, en Barrio Obrero, fueron ocupados seis kilos de cocaína, un rifle calibre .223 y $26,272 en efectivo.","Ocupan armas y drogas en Vista Hermosa","/ley-y-orden/ocupan-armas-y-drogas-en-vista-hermosa/article_a443fce6-71e4-11eb-82d8-87cf7e55396d.html"
"18/02/2021","Redacción elvocero.com","Un hombre resultó herido de bala al dispararse accidentalmente anoche, en hechos que se reportaron en el estacionamiento de una institución educativa en Fajardo.Según la Policía, el perjudicado alegó que al bajarse de su vehículo y mientras disponía a ajustarse su correa, agarró su arma de fuego, para la cual posee licencia y acto seguido, la misma se disparó de forma accidental y resultó con una herida de bala en la parte posterior de la pierna derecha.El perjudicado recibió asistencia médica en un hospital de la región, donde se informó que su condición era estable.El sargento Ángel Cecilio, adscrito al Distrito de Fajardo, se hizo cargo de la investigación.","Hombre se hiere accidentalmente con su arma de fuego","/ley-y-orden/hombre-se-hiere-accidentalmente-con-su-arma-de-fuego/article_8d7842fc-71e3-11eb-b16f-63bc8c2b44aa.html"
"Feb 18, 2021","Miguel Rivera Puig, EL VOCERO","Tres hombres fueron asesinados a balazos entre las 6:18 del anochecer y las 10:12 de anoche en Guaynabo, Toa Baja y Naguabo, sumando 29 las muertes violentas entre el 1 al 17 de febrero, y 92 desde que comenzó el año, un aumento de cinco comparado con 2020.El primero de los asesinatos ocurrió a las 6:18 p.m. en el sector Piyiye del barrio Guaraguao, en Guaynabo.Sicarios a bordo de una guagua Hyundai Tucson color gris se detuvieron en la PR-833 y realizaron alrededor de 40 disparos contra Tomás Torres Agosto, de 63 años, quien se encontraba en un solar cercano a su hogar, esperando que una grúa sacara del mismo un vehículo.Torres Agosto fue declarado muerto en un hospital en Guaynabo.El agente Nicolás Maldonado, de la División de Homicidios del Cuerpo de Investigaciones Criminales (CIC) de Bayamón, en unión al fiscal Pedro Mateo, iniciaron la investigación.A las 7:25 de la noche ocurrió una intensa balacera en la avenida Sabana Seca, frente a las instalaciones de Manejo de Emergencias, en Toa Baja, en la que sicarios realizaron alrededor de 60 disparos con armas de distintos calibres, matando a Remuel Marrero Meléndez, de 28 años.La víctima, quien residía en el barrio Ingenio, y quien según la Uniformada, había sido fichado por violaciones a la Ley de Protección Vehicular, conducía una guagua Nissan Pathfinder cuando fue atacado. Otro joven que lo acompañaba recibió tres disparos, y se recuperaba en un hospital.En la escena la Policía ocupó una pistola Glock calibre 9mm alterada para disparar de forma automática y 58 balas.El agente Isander Rivera, de la División de Homicidios del CIC de Bayamón, en unión al fiscal Mateo, tienen a su cargo la investigación.De otra parte, a las 10:12 de anoche fue mortalmente baleado Samuel Clemente Severino, de 31 años, en la puerta de un restaurante de comida rápida en la PR-31, en la zona urbana de Naguabo. La víctima recibió tres balazos en las piernas y fue declarado muerto en el Centro de Diagnóstico y Tratamiento (CDT), donde fue llevado desangrándose en el trayecto. La víctima no tenía antecedentes penales.","Se reportan tres asesinatos en cuatro horas","/ley-y-orden/se-reportan-tres-asesinatos-en-cuatro-horas/article_0c63aa34-71da-11eb-aec9-d360eb800303.html"
"18/02/2021","Redacción elvocero.com","Un accidente de carácter fatal se reportó a eso de las 5:30 a.m. de hoy, en el kilómetro 22.9 de la carretera PR-172, en el barrio Cañaboncito, en Caguas.Según fuentes de EL VOCERO, en el lugar falleció una conductora, quien no ha sido identificada.A la escena llegaron agentes adscritos a la División de Patrullas de Autopistas de Caguas y personal de Manejo de Emergencias.Se exhortó a los conductores tomar vías alternas, mientras se realiza la investigación.","Accidente fatal en Caguas","/ley-y-orden/accidente-fatal-en-caguas/article_9d06cf8e-71d6-11eb-af79-7b654aba3074.html"
"Feb 17, 2021","Miguel Rivera Puig, EL VOCERO","BAYAMÓN – Un individuo fue baleado a eso de las 6:18 de la tarde de hoy en el barrio Guaraguao, y fue declarado muerto en la sala de emergencias de un hospital en Guaynabo.La persona fue identificada por el apodo de El Brujo, quien se encontraba cerca de un colmado en la PR-833.Agentes del CIC de Bayamón se encuentran en la escena de la balacera iniciando la investigación.","Reportan asesinato en Guaynabo","/ley-y-orden/reportan-asesinato-en-guaynabo/article_c926fb24-717d-11eb-ae90-c7503e9c9948.html"
"Feb 17, 2021","Redacción elvocero.com","La exrepresentante del Partido Nuevo Progresista (PNP) María “Tata” Milagros Charbonier Laureano solicitó esta tarde al Tribunal Federal la desestimación de dos de los 13 cargos en su contra por un esquema de fraude.Según la moción de desestimación, los cargos dos y tres de la acusación en contra de Charbonier son por violaciones de la Sección 666, que es el robo de fondos federales. “De conformidad con la Regla 12 (b) (3) (B) de las Reglas Federales de Procesal Penal, solicita respetuosamente el sobreseimiento de los cargos dos y tres, imputando violaciones de la Sección 666, por falta de jurisdicción en la materia y no declarar un delito”, se explica en la solicitud.
        
            
                         Download PDF
                    
        
        
    La moción plantea que Charbonier no se benefició de ningún programa de fondos federales en la Cámara de Representantes y que Charbonier no es un ""agente"" de la unidad que recibe fondos federales, dos elementos que la defensa asegura son necesarios para proceder con estos cargos. También, que el dinero que se le pagó a su empleada fue por un trabajó que realizó, por lo que alega tampoco viola la Sección 666. De igual manera, la defensa de Charbonier señala que hay otros cargos en la acusación que no están sujetos a esta moción para desestimar, pero que ""esos lo harán a su debido tiempo”.Contra Charbonier pesan cargos por conspiración, robo de fondos federales, soborno, comisiones ilegales (kickbacks) y fraude electrónico de sus servicios honestos. Asimismo, Charbonier y su esposo enfrentan cargos de lavado de dinero. La legisladora también fue acusada por obstrucción a la justicia.El pasado 7 de agosto la representante penepé fue arrestada tras ser acusada por un gran jurado de participar en un esquema “no complicado” de fraude en el que presuntamente recibió $100 mil, en el cual se alega participaron su esposo, su hijo y su asistente legislativa.","María Milagros Charbonier solicita desestimación de dos cargos","/ley-y-orden/mar-a-milagros-charbonier-solicita-desestimaci-n-de-dos-cargos/article_f44c145c-716d-11eb-ab85-679aa3c9e366.html"
"17/02/2021","Redacción elvocero.com","Agentes adscritos a la División de Investigaciones de la Policía Municipal de San Juan buscan a un hombre sospechoso de un escalamiento en la Urbanización Sagrado Corazón el 9 de febrero a eso de las 3:00 p.m.Se alega que para la mencionada fecha el hombre entró a una residencia en la calle Bouret y se apropió de varias herramientas que no fueron valoradas al momento. El individuo ha sido visto por el área y se transporta en una bicicleta.Se exhorta a la ciudadanía que de poseer información que ayude con esclarecimiento de casos, favor de llamar al policía Cesar Rivera al 787-480-7810 / 787-480-2020, o la aplicación de teléfonos inteligentes BASTA YA o a través de Twitter en @PRPDNoticias y en Facebook www.facebook/prpdgov.Su llamada será tratada bajo estricta confidencialidad.","Buscan a sospechoso de escalamiento en San Juan","/ley-y-orden/buscan-a-sospechoso-de-escalamiento-en-san-juan/article_d7f25946-713c-11eb-afe0-07957c67187c.html"
"Feb 17, 2021","Miguel Rivera Puig, EL VOCERO","Un joven arrestó ayer a un individuo que estaba vendiendo en un anuncio en las redes sociales una motocicleta que le había hurtado en junio del pasado año.Según la Policía, el 2 de junio del 2020 el joven le dio la motora a Orlando Ortiz Ortiz, de 46 años de edad, en una transacción en San Lorenzo.Ortiz Ortiz, que es vecino de Orocovis, le pidió probarla antes de darle el dinero y huyó en la motocicleta.Hace varios días el joven vio su motora en un anuncio y con unos amigos pactó encontrarse con Ortiz Ortiz en un centro comercial en Barceloneta. Cuando llegaron al lugar para hacer la transacción el joven le preguntó a Ortiz Ortiz si se acordaba de él.Ortiz Ortiz intentó huir y los jóvenes se lo impidieron. Una guardia de seguridad que estaba en el lugar intervino y el caso pasó a manos de agentes del CIC de Caguas que desde junio investigaban el robo de la motocicleta.La jueza Ingrid Alvarado oyó la prueba y determinó causa para arresto por el robo de la motocicleta. El imputado fue ingresado en la cárcel de Bayamón, cuando no prestó la fianza de $20 mil que le fue señalada.","Arresta a individuo que vendía motora que le había robado","/ley-y-orden/arresta-a-individuo-que-vend-a-motora-que-le-hab-a-robado/article_d80f5960-7137-11eb-bbcf-6b231793f85a.html"
"Feb 17, 2021","Miguel Rivera Puig, EL VOCERO","El juez Manuel Méndez Cruz señaló una fianza ascendente a $750 mil al acusar anoche a una pareja que presuntamente en la madrugada del lunes perpetró un robo domiciliario en el sector La Cuerda, en Toa Alta, donde agredieron a un envejeciente de 86 años, a quien golpearon e intentaron apuñalar.La víctima reconoció a la mujer identificada como Virginia López Rodríguez, y su acompañante Rey David Fernández Otero, de 30 años, fue identificado en una rueda de confrontación fotográfica. La pareja, tras golpear al octogenario, le llevó una cartera con $50 en efectivo, documentos personales y un teléfono celular.Agentes municipales arrestaron a la pareja y el caso pasó a la División de Robos del Cuerpo de Investigaciones Criminales (CIC) de Vega Baja.Los imputados no prestaron la fianza y quedaron sumariados en el complejo carcelario de Bayamón.","Fianza de $750 mil a pareja por violento robo domiciliario contra anciano","/ley-y-orden/fianza-de-750-mil-a-pareja-por-violento-robo-domiciliario-contra-anciano/article_0f1b811a-711d-11eb-af0b-fb382271e5cf.html"
"17/02/2021","InterNewsService","Un hombre de 91 años falleció a eso de las 3:15 de la madrugada de hoy, luego de sufrir una caída en su residencia, localizada en la calle 65 Infantería, en Peñuelas.Según señaló Hayda Rodríguez, a las 9:25 de la mañana de ayer, Isidoro Santana sufrió una caída en el interior de su residencia, lo que le provocó una herida abierta en el rostro.Fue llevado por paramédicos de Emergencias Médicas estatales al Hospital Damas, en Ponce, donde el médico de turno, tras estabilizarlo y ordenar curaciones, lo dio de alta por la noche.Sin embargo, cuando era llevado por paramédicos de regreso a su residencia, el nonagenario falleció, por lo que fue llevado nuevamente al hospital.El caso quedó en manos del agente Orta, del precinto Ponce Este, y la fiscal Jackeline Pizarro.","Anciano muere tras sufrir caída en Peñuelas","/ley-y-orden/anciano-muere-tras-sufrir-ca-da-en-pe-uelas/article_391103e4-711a-11eb-b1da-a73f1e9357b6.html"
"Feb 17, 2021","Miguel Rivera Puig, EL VOCERO","FAJARDO - Varias armas de fuego fueron ocupadas en la mañana de hoy en el inicio de varios allanamientos en el residencial Pedro Rosario Nieves.Agentes del Negociado de Drogas se encontraban en el caserío a las 7:30 de la mañana de hoy, realizando los allanamientos.De otra parte, en el pueblo de Río Grande se registraron varios tiroteos en la madrugada de hoy en los que no hubo heridos.","Ocupan armas en Fajardo","/ley-y-orden/ocupan-armas-en-fajardo/article_b2a7d1ce-7115-11eb-8c22-9326b0f8c1c0.html"
"Feb 17, 2021","Redacción elvocero.com","Un joven fue ultimado a tiros a eso de las 9:29 p.m. de ayer, en la urbanización Jardines de Ceiba 2 que ubica en la carretera PR-978, en Ceiba.Según la información preliminar, una llamada a través del Sistema de Emergencias 9-1-1 alertó sobre detonaciones en el lugar y al llegar, las autoridades localizaron el cadáver baleado de Jorge A. García Ávila, de 22 años.García Ávila presentaba varias heridas de bala en diferentes partes de su cuerpo.Agentes adscritos a la División de Homicidios del Cuerpo de Investigaciones Criminales (CIC) de Fajardo, en unión a la fiscal Karem Calo, continúan con la investigación.","Ultiman a tiros a joven en Ceiba","/ley-y-orden/ultiman-a-tiros-a-joven-en-ceiba/article_24fb00e0-710a-11eb-886d-3bef37a283c8.html"
"Feb 17, 2021","Melissa Correa Velázquez y Maricarmen Rivera Sánchez, EL VOCERO","El designado secretario de Justicia, Domingo Emanuelli, afirmó que diariamente recibe entre 35 a 50 referidos por fraude al programa de Asistencia por Desempleo Pandémico (PUA, por sus siglas en inglés) y reveló que el caso relacionado a un estudiante del Colegio San Ignacio fue cerrado por recomendación de la pasada jefa de los fiscales, Arlene Gardón, pero será revisado.“Hay una recomendación de que el caso debía cerrarse desde octubre. A mí no me pasan esa información. Y cuando comienzan a preguntarme, pregunto por el caso y le digo a la prensa lo siguiente: ‘Sea el hijo de quien sea, si no hay caso contra esa persona, no puedo acusar a esa persona si es inocente’. Voy a revisitar ese caso. Se trata de una fiscal que pasó juicio sobre ese caso, que fue la jefa de los fiscales, pues voy a evaluarlo con la deferencia de las personas que pasaron juicio sobre ese particular. A mí nadie me va a meter presión para que acuse. Si me convenzo de que hay delito, lo acuso, pero si no hay delito, no lo puedo acusar”, enfatizó Emanuelli a EL VOCERO.Precisó que la recomendación fue hecha para el mes de octubre, bajo la administración de la entonces secretaria interina de Justicia, Inés Carrau.Al momento, Justicia ha manejado sobre 500 casos de fraude al PUA y han devuelto más de 300 al Departamento del Trabajo por no contar con información suficiente.Destacó que los casos se dividen por “camadas” y que los más fáciles de probar son los de empleados de la empresa privada.“Aparecían personas trabajando en una fábrica o en un comercio en el que ponchaban y a la misma vez cobraban por su trabajo y cobraron el PUA. De esos, ya se han radicado varios, se han radicado unos 100 casos”, detalló el funcionario.Puntualizó que el Negociado de Investigaciones Especiales (NIE) también radica casos, de forma separada, contra funcionarios estatales y municipales.Como parte de la investigación de estos casos, explicó que se solicitan los horarios de trabajo, así como la certificación de las horas trabajadas.“Ahí hay un problema y es que hay que cotejar si estaban trabajando en determinado momento, más los gubernamentales y estudiantes, y lo de los estudiantes se evalúa y hay recomendaciones del archivo de los casos de estudiantes”, indicó.Señaló que creó un frente común con los departamentos de Justicia, Hacienda y del Trabajo —junto al NIE— para recolectar la prueba y continuar de forma más organizada con las acusaciones.“Son muchos los casos que han llegado y tengo que decirle que hemos recibido la cooperación tanto del Departamento del Trabajo, NIE y Hacienda. Lo que pasa es que es un proceso largo y tedioso porque son muchos casos en distintos lugares y bajo distintas circunstancias”, explicó.Insistió en que si no se tiene la evidencia contra una persona, no se emitirán acusaciones.
                       
                   
            
            
                
                
                
                
        
            
                
                
            
            
                
                
                    
                                El designado secretario de Justicia, Domingo Emanuelli. >Josian E. Bruno Gómez/EL VOCERO   
                            
                        
                        
                        
                    “Hay que tener mucho cuidado, porque la saña no puede ser un elemento para acusar. No puedo acusar a una persona porque la gente quiere que lo acuse. Así no voy a trabajar”, advirtió.Sobre el estatus de las investigaciones, el comisionado del NIE, Rafael Freytes, confirmó en declaraciones escritas que investigan los casos junto al Departamento de Justicia, pero “por ser parte de un proceso investigativo, no podemos dar más detalles al respecto”. En la mira vehículo blindadoEmanuelli, por otro lado, informó que se iniciaron sendas investigaciones sobre la adquisición de la guagua blindada del entonces gobernador Ricardo Rosselló. Entre hoy y mañana, indicó, deberá recibir la evaluación del área civil sobre la pesquisa para determinar los siguientes pasos en el caso.Las investigaciones están a cargo de la división Civil y la división de Integridad Pública.“Referí a ambas divisiones para ver si hay otros delitos. Me están haciendo un estudio luego de haber obtenido los contratos, facturas, una documentación que se le requirió a Hacienda y toda la documentación que teníamos y que hemos ido levantando, y estamos trabajando para ver qué remedio en derecho existe para nosotros: o reclamar que nos devuelvan el importe que pagamos por la guagua o en su defecto que nos devuelvan la guagua, pero el pueblo de Puerto Rico no se puede quedar con las manos vacías”, apuntó.El gobierno de Rosselló pagó $224,100 por una guagua blindada que no llegó a la Isla, según se informó en las vistas de transición entre el gobierno saliente y el gobierno entrante.En junio de 2020 la prensa informó que el presidente de la empresa Texas Armoring Corporation, R. Trent Kimball, indicó que la guagua fue ordenada en 2018 y que no había sido entregada por los cambios en la orden y por supuesto incumplimiento del contrato.Emanuelli informó que ordenó hacer un estudio de todos los flancos para saber a qué se exponen en términos del proceso civil y el criminal, para determinar si existe una persona o entidad que pueda ser procesada.El caso LorenzoDe otro lado, en cuanto al caso del niño Lorenzo, señaló que no han requerido información sobre este crimen. “Lo que sé es que se acusó al Manco (Luis Rivera Seijo) y salió absuelto. No he hecho más ninguna otra averiguación de ese caso… el estatus es que la persona que se acusó salió absuelta. Si hubiera nueva prueba —ese caso que es de alto perfil— hubiese llegado inmediatamente a mi escritorio”, acotó.","Justicia revisará caso cerrado sobre el PUA","/ley-y-orden/justicia-revisar-caso-cerrado-sobre-el-pua/article_8f5b829c-70cf-11eb-9d08-8388ca730547.html"
"Feb 16, 2021","Redacción elvocero.com","Contra un hombre de 41 años se radicaron cargos por actos lascivos, agresión sexual e incesto contra una menor de edad, por hechos que se extendieron por más de un año.El juez Glen Velázquez Morales del Tribunal de Primera Instancia de San Juan, determinó causa probable para arresto contra Abraham Alexis Miranda Meléndez y le fijó una fianza global de $75,000.La investigación del caso fue llevada por la fiscal Lynnette Velázquez Grau en coordinación con el agente Aidali Plaza Acevedo de la División de Delitos Sexuales del Cuerpo de Investigaciones Criminales (CIC) de San Juan. Los hechos ocurrieron entre el 22 de septiembre de 2018 a 29 de noviembre de 2019 en la ciudad capital, cuando el imputado agredió sexualmente y cometió actos lascivos contra una menor.Al imputado Miranda Meléndez se le radicaron dos cargos por el Artículo 130 Agresión Sexual, dos cargos por el Artículo 131 Incesto y un cargo por el Artículo 133 Actos Lascivos del Código Penal de Puerto Rico.Miranda Meléndez está haciendo los arreglos para prestar la fianza.La vista preliminar fue señalada para el 1 de marzo de 2021.","Radican cargos contra hombre por agresión sexual e incesto","/ley-y-orden/radican-cargos-contra-hombre-por-agresi-n-sexual-e-incesto/article_a04b3770-709b-11eb-a29e-c3802417304e.html"
"16/02/2021","Redacción elvocero.com","Agentes de la División de Tránsito de Guayama investigaron un accidente fatal ocurrido a las 10:45 de esta mañana, en la calle A de la urbanización Mariani, en Patillas.Según el informe de novedades de la Policía, María Navarro Sánchez, de 81 años, conducía una Suzuki Gran Vitara por la referida vía y al llegar a una residencia que ubica antes de la Escuela Superior Rafaelina Lebrón, impactó un poste de madera, el cual cayó sobre el vehículo.En este accidente resultó herida Navarro Sánchez, la pasajera delantera Leticia Alicea Cintrón, de 74 años, y otro pasajero que viajaba en la parte posterior, identificado como Junior Rodríguez.Rodríguez falleció mientras era transportado a una institución hospitalaria.Al momento, se desconoce la condición de Navarro Sánchez y de Alicea Cintrón.","Accidente fatal en Patillas","/ley-y-orden/accidente-fatal-en-patillas/article_502b72f0-7087-11eb-98fe-63a36c174bb2.html"
"16/02/2021","Miguel Rivera Puig, EL VOCERO","Una pareja que presuntamente en la madrugada del lunes perpetraron un robo domiciliario en el sector La Cuerda, en Toa Alta, donde agredieron a un envejeciente de 86 años de edad, al que golpearon e intentaron apuñalar, fue arrestada hoy por agentes del CIC de Vega Baja.La víctima reconoció a la mujer y el individuo fue identificado en una rueda de confrontación fotográfica. La pareja tras golpear al octogenario le llevaron una cartera con $50 en efectivo, documentos personales y un teléfono celular.Se anticipa que entrada la tarde se le radicarán cargos a la pareja por robo, uso de un arma blanca y maltrato de envejecientes.","Arrestan pareja por robo a octogenario","/ley-y-orden/arrestan-pareja-por-robo-a-octogenario/article_33d91c9a-7084-11eb-9fe8-bf810a58736c.html"
"16/02/2021","Redacción elvocero.com","Entre el 1 al 15 de febrero se registraron 25 asesinatos, los últimos 11 entre el viernes y el lunes feriado Día de los Presidentes.Para el mismo período en 2020, se habían registrado 23 asesinatos. La estadística de muertes violentas entre el 1 de enero y el 15 de febrero alcanza 88 víctimas, una reducción de dos casos comparado con 2020.Según las estadísticas preliminares de la Uniformada, los días sábado suman 22 de los asesinatos, seguido por los días lunes con 20; los jueves 13; martes 12; viernes 10; domingo siete y miércoles cuatro.La Policía sostiene que 38 (43.2%) de los asesinatos, incluyendo el de dos mujeres, tuvieron como móvil el trasiego de drogas y en otros 21 (23.9%) casos, incluyendo una menor y una mujer, se desconoce el móvil.Otros 12 asesinatos se le atribuyen a venganzas y tres en medio de robos.El último de los 11 asesinatos se registró poco después de las 3:30 de la tarde de ayer en un apartamento en el residencial Vivamary, en Manatí.La víctima fue identificada como Bryan Maldonado Pérez, de 26 años. Agentes del Cuerpo de Investigaciones Criminales (CIC) de Arecibo tienen a su cargo la investigación.","Suman 25 los asesinatos en febrero","/ley-y-orden/suman-25-los-asesinatos-en-febrero/article_4320fd3a-707a-11eb-96dc-275c646d94fa.html"
